,tweet_date,tweet_id,text,user_id,username,userLocation,followersCount,friendsCount,statusesCount,favouriteCount,verified
4657,Thu Dec 13 01:38:14 +0000 2018,1073029296803930113,Sade v mummy eda hi midiya'n karde rahe nike hunde 😌,3310534405,🕊,Hong Kong,1333,347,17952,28890,False
4658,Thu Dec 13 01:38:20 +0000 2018,1073029321864953856,RT @313doe: Me as soon as I throw the Nike Tech on https://t.co/cnRcozyclL,430058948,we out here mad ethnic,,109,185,1332,24257,False
4659,Thu Dec 13 01:38:21 +0000 2018,1073029322368278528,back-to-back NBA Champion Golden State Warriors will debut their new Nike NBA Earned Edition Town Gold uniforms on… https://t.co/l5yYuJjTlD,112101526,James albert,United States,14533,13302,7225,315,False
4660,Thu Dec 13 01:38:20 +0000 2018,1073029321726541824,Check out this YouTube giveaway and enter for a chance to win a the new #AppleWatch Series 4 @Nike Edition!… https://t.co/6jTpzE23up,754887596640178176,Pintar H,,70,1155,1174,280,False
4661,Thu Dec 13 01:38:23 +0000 2018,1073029332921049088,bae came home with some new nike and adidas fit for me 💓,46455101,mamacita,"Azusa, CA",537,386,37394,16633,False
4662,Thu Dec 13 01:38:24 +0000 2018,1073029335844614146,RT @nicekicks: .@nike cooked up a special Kyrie 5 PE for @kyrieirving tonight 🍭 https://t.co/dy0dJgq7IG,3353281696,Willie Gaskins III,"Southside of Raleigh, NC",590,87,39977,8694,False
4663,Thu Dec 13 01:38:27 +0000 2018,1073029349354422273,@ph_caixeiro @naosabebriincar Pode ser com o símbolo da Nike ao invés daquele nome Ridículo da Diadora?,984133301639184384,Igor Fernandes,"Fortaleza, Brasil",24,243,1551,1215,False
4664,Thu Dec 13 01:38:29 +0000 2018,1073029356778328064,"RT @ItsHopeLowie: Le maquillage aujourd’hui, le prix des Nike au pied d’un gilet jaune la semaine dernière, quand un “pauvre” ne ressemble…",4097218672,HONEYBEES,"Orléans, France",496,423,26772,8671,False
4665,Thu Dec 13 01:38:29 +0000 2018,1073029357365587968,RT @quartel24: melhor a gente ir com calma... mas os nossos pivetes vão usar nike ou adidas?,919314467028193280,LEANDRA 🌻,Nunca nem vi,393,258,23540,4727,False
4666,Thu Dec 13 01:38:30 +0000 2018,1073029361513783297,Nike SB Dunk Low Pro Reese Forbes Hunter Burlap Brown Orange 304292-281 sz 11.5 https://t.co/46BamDlDvN,3397273094,Alex,"Orlando, FL",87,7,610332,7,False
4667,Thu Dec 13 01:38:30 +0000 2018,1073029363610734592,"RT @J23app: All 16 Nike NBA Earned Edition uniforms

Available December 19th in limited quantities

Details -&gt; https://t.co/2wyfOckEZ9 http…",784377715872796672,loe,,251,828,33791,12872,False
4668,Thu Dec 13 01:38:30 +0000 2018,1073029364139352064,"RT @nabucodonosor96: aí. vou ter q mandar a real p vcs esses tênis aí da Nike, Balenciaga e da empresa lá do Kanye West q vcs gosta: não te…",82666666,sabrina,"Rio de Janeiro, Brasil",1590,352,89323,4854,False
4669,Thu Dec 13 01:38:31 +0000 2018,1073029367129927680,Kith Nike Air FOG Instore https://t.co/Iz2YodIvca via @linkzclub,274252760,Geno,414 ✈️ 228,1745,1406,34050,3567,False
4670,Thu Dec 13 01:38:32 +0000 2018,1073029369050861569,Well concords ain’t make it today .. they better be here tomorrow or Nike gone see me 😭,706887746,lambo 🐒🛑,,1220,734,95639,2014,False
4671,Thu Dec 13 01:38:34 +0000 2018,1073029379909959681,RT @313doe: Me as soon as I throw the Nike Tech on https://t.co/cnRcozyclL,104213350,SUCIO DINERO,Chicago ,550,374,26185,5028,False
4672,Thu Dec 13 01:38:34 +0000 2018,1073029380350324736,They should’ve just gave LA the jerseys instead of Cleveland lol,2236893008,mat,Somewhere in Texas ,709,380,23858,14500,False
4673,Thu Dec 13 01:38:35 +0000 2018,1073029382099341312,".
Now available at ➡️ @Kicklahoma ⬅️
.
Nike Dunk SB Low “Red Patent”
Pre-Owned
Size: 12
$50
.
ALL. SALES. FINAL.
.… https://t.co/HIXdMwUeXx",1668617810,Kicklahoma,Oklahoma,839,416,18874,2435,False
4674,Thu Dec 13 01:38:36 +0000 2018,1073029386205585409,"RT @laetiffa: Parfois la simplicité fait toute la beauté. Alors les gens qui se mettent du Gucci, Zara, Nike et Louis Vuitton en même temps…",901840351341707271,И,,1676,1792,16244,24672,False
4675,Thu Dec 13 01:38:35 +0000 2018,1073029383462387714,"@GGG_by_Lia 1) Amazon Echo Dot
2) Amazon Fire TV stick 4K
3) NVIDIA SHIELD TV+ Remote+ controller
4) Samsung galaxy… https://t.co/WEmCgtxqYv",896764829909659648,Ashwani singh(janardan),"Uttar Pradesh, India",117,440,6264,6838,False
4676,Thu Dec 13 01:38:38 +0000 2018,1073029395944759296,RT @hibbettsports: The latest #Nike Kyrie 5 may just 👨🏽‍🚀 take you to another galaxy. The Full Family 'Multicolor/Metallic Silver' launches…,279732372,Tiff,"Alabama, USA",229,823,9564,5942,False
4677,Thu Dec 13 01:38:39 +0000 2018,1073029398331219969,RT @kicksonfire: Black And White Cover This Nike Air Max 95 - https://t.co/838EzlcZnq https://t.co/ld9EkMZBg3,884794259420741632,w8,,33,71,2303,929,False
4678,Thu Dec 13 01:38:42 +0000 2018,1073029410549350400,@HarveyYNWA @Fxrno @bkelly776 Also there is a very real possibility that the club will be sueing Nike for leaking t… https://t.co/DMaicl8eKj,2493024126,Bobby Wisdom,,61,158,446,33684,False
4679,Thu Dec 13 01:38:42 +0000 2018,1073029411715366912,"RT @dropssupreme: ENTER IN A NEW FREE GIVEAWAY 🔥

➡️ follow @solezeroio + @dropssupreme 
➡️ RETWEET + LIKE this post

To try to win a free…",923541512071405570,Rubie Ng,"Springfield, VA",36,164,221,1241,False
4680,Thu Dec 13 01:38:43 +0000 2018,1073029417687896065,"RT @sneaker_wars: 【国内12月19日発売予定】オフホワイト × ナイキ エアフォース1 ロー 全2色(AO4606-700/AO4606-001)
⇒https://t.co/LuQKtk9ryn
⇒https://t.co/Rbto31IWWw
#sneak…",1959017401,yuta.tashiro,荒野行動　モンスト,338,266,4074,1685,False
4681,Thu Dec 13 01:38:44 +0000 2018,1073029418908557312,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",1956346320,$ W I S H G O D,"Chicago, IL",1532,850,43079,8484,False
4682,Thu Dec 13 01:38:44 +0000 2018,1073029422435966976,"@realDonaldTrump Dear @realDonaldTrump 
64 millions voted for you. I really believe we don’t care who pays for the… https://t.co/bPElhQZ0Rf",2157144406,Daniel Scott,United States,8094,7637,28751,25284,False
4683,Thu Dec 13 01:38:45 +0000 2018,1073029426734977025,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",1368399690,Meeks,,535,571,6263,10224,False
4684,Thu Dec 13 01:38:46 +0000 2018,1073029429717196800,I back this,15140327,Andy Miller,"Park City, UT",2339,1340,20312,2200,False
4685,Thu Dec 13 01:38:46 +0000 2018,1073029431063646208,The Cavs weren’t a playoff team last year lebron was so the lakers should have one,791782898,JC,703,1007,771,1417,2215,False
4686,Thu Dec 13 01:38:47 +0000 2018,1073029433114603520,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",536870941,Jaelan’,,709,1275,21488,15817,False
4687,Thu Dec 13 01:38:49 +0000 2018,1073029442346332165,Check out this YouTube giveaway and enter for a chance to win a the new #AppleWatch Series 4 @Nike Edition!… https://t.co/IU2HB7gpeQ,1724956982,SnG NervZ,"Barnsley, England",337,95,61,34,False
4688,Thu Dec 13 01:38:52 +0000 2018,1073029453381582849,So queria ter dinheiro pra comprar todos os tênis da nike air max que eu quisesse,883833239252733952,bandido-artistaᶜʳᶠ,HG,92,79,546,986,False
4689,Thu Dec 13 01:38:56 +0000 2018,1073029471643582465,"#100 RT @turned_up_kicks: Baltimore Orioles Fitted, TUK Bred Different Hoodie, Nike Foamposite Habanero Men’s size… https://t.co/QESCUKFbqr",843513852071501826,THE DOPE SOLE,,492,164,7230,162,False
4690,Thu Dec 13 01:38:57 +0000 2018,1073029474801909761,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",808118649492045824,lex.,Murrland,266,322,10976,21270,False
4691,Thu Dec 13 01:38:58 +0000 2018,1073029477691731968,Passenger Right Air Bag Passenger Roof Fits 12-15 VELOSTER 138766 https://t.co/EvDxIZMyRB https://t.co/LU1yNFkbdP,230089375,Baltic Cruises,,143,5,59224,0,False
4692,Thu Dec 13 01:39:01 +0000 2018,1073029491964940293,https://t.co/8C1VcREodr,787695701253693440,JTKNotify,,2225,2,189350,153,False
4693,Thu Dec 13 01:39:03 +0000 2018,1073029502488510464,Check out Air Jordan XXXIII - Black Size 12 - Nike AJ33 NBA AQ8830002 - Buy Them Now https://t.co/8oFsAcIPzE @eBay… https://t.co/fUizhtKHgl,1071803565969235968,MisterXXXX,"Illinois, USA",1,0,6,0,False
4694,Thu Dec 13 01:39:05 +0000 2018,1073029507920072704,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",204543112,#FlyEaglesFly,"Philadelphia, PA",685,1427,85902,44356,False
4695,Thu Dec 13 01:39:05 +0000 2018,1073029509736087553,"RT @jeskeets: Nike also announces new ""Garbage"" uniforms for the 14 teams who DIDN'T make the playoffs last season. 

Love this Knicks one!…",18014244,Evan Rosenfeld,"Los Angeles, CA",4361,819,7254,4578,True
4696,Thu Dec 13 01:39:05 +0000 2018,1073029509786624000,RT @AndruEdwards: Our #AppleWatch Series 4 @Nike+ Edition #giveaway is live! Go get it! https://t.co/2FTxDw2UkX 🙌⌚️ https://t.co/OJ5Txzi68P,1724956982,SnG NervZ,"Barnsley, England",337,95,62,35,False
4697,Thu Dec 13 01:39:05 +0000 2018,1073029510868566016,Check out what I just added to my closet on Poshmark: Black nike pro combat. https://t.co/WFojIY2a4C via @poshmarkapp #shopmycloset,605172509,tatum💞,"Austin, TX",1058,968,63632,37068,False
4698,Thu Dec 13 01:39:06 +0000 2018,1073029514199031808,"RT @HOUSEOFHEAT: 🎄 WIN a $200 Nike Gift Card! 🎄

To Enter:

1. FOLLOW @HOUSEOFHEAT
2. RETWEET this tweet
3. CONFIRM your entry here: https:…",3196234613,Jack,,10,104,419,1069,False
4699,Thu Dec 13 01:39:09 +0000 2018,1073029527520116736,RT @SoleCollector: .@KyrieIrving debuts his “Neon Blends” Nike Kyrie 5 PE against the Wizards tonight. https://t.co/SxfypQyRLe,289775636,E3🌎,"Missouri City, TX",368,806,5244,266,False
4700,Thu Dec 13 01:39:10 +0000 2018,1073029531852656640,".
Now available at ➡️ @Kicklahoma ⬅️
.
Nike Dunk SB Low “Red Patent”
Pre-Owned
Size: 12
$50
.
ALL. SALES. FINAL.
.… https://t.co/pS5qJ0bDwN",1668617810,Kicklahoma,Oklahoma,839,416,18875,2435,False
4701,Thu Dec 13 01:39:11 +0000 2018,1073029534134530048,"RT @CopAlert_: 🚨GIVEAWAY🚨

@tron_io x1 SS19 Renew
@CopAlert_ x1 Month
@hypeallyio x1 Month
@StormCopBot x1 SS19 Copy
@GrailedProxies x5 (x2…",1411745304,Michael Pawlowski,,30,129,118,147,False
4702,Thu Dec 13 01:39:12 +0000 2018,1073029537376681986,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",634638721,Bren Schnabel,Olathe ,180,382,2027,7664,False
4703,Thu Dec 13 01:39:15 +0000 2018,1073029549380829186,"RT @BR_NBA: Nike x NBA announce new ""Earned"" edition uniforms for all 16 teams who made the 2018 Playoffs https://t.co/VphtMzPCgg",3192983313,MayDay,,84,158,8016,4138,False
4704,Thu Dec 13 01:39:15 +0000 2018,1073029550718763009,"RT @celticsblog: Nike announces ""Earned Edition"" jerseys for the Celtics, other ‘17-18 Playoff teams https://t.co/V1Mbe7JgVm https://t.co/G…",358890507,Money D,"Boston, MA",1376,2147,109662,111916,False
4705,Thu Dec 13 01:39:20 +0000 2018,1073029572592107522,@Nike Brooks are a better made shoe,763097026158473216,"Paul Drake, Detective",,22,55,2024,795,False
4706,Thu Dec 13 01:39:22 +0000 2018,1073029580586389504,"RT @jeskeets: Nike also announces new ""Garbage"" uniforms for the 14 teams who DIDN'T make the playoffs last season. 

Love this Knicks one!…",2232570082,Saint Nick,Ojeleye Factory ,1368,817,53452,34225,False
4707,Thu Dec 13 01:39:24 +0000 2018,1073029587796414466,i have never been more disappointed that the nuggets missed the playoffs.,3028970271,gus,"Georgia, USA",307,918,20897,20209,False
4708,Thu Dec 13 01:39:24 +0000 2018,1073029589868281856,"I just remembered the time my mum, not being aware of any of the hype, walked into the Nike store and tried v v har… https://t.co/zEUt3nNQ0g",960115471,isa isa isa,"Sydney, New South Wales",206,312,2249,16378,False
4709,Thu Dec 13 01:39:24 +0000 2018,1073029590342356993,"RT @SneakerNews: Kyrie Irving to dazzle the Washington crowd with the Nike Kyrie 5 ""Neon Blends"" PE
https://t.co/xhFBupPmOT https://t.co/1A…",2703442570,ice.t_❄️,"Jacksonville Beach, FL",459,453,22733,62853,False
4710,Thu Dec 13 01:39:25 +0000 2018,1073029591747452928,RT @nicekicks: .@nike cooked up a special Kyrie 5 PE for @kyrieirving tonight 🍭 https://t.co/dy0dJgq7IG,1072594013134434311,💰zayymakk🤘🏾,"Winston-Salem, NC",159,688,62,54,False
4711,Thu Dec 13 01:39:26 +0000 2018,1073029595190964225,"@FeetPieces Check your BNB Nike and BNB AIO - bottom right corner

https://t.co/Mc1XUkGDjk
https://t.co/jJ58pxshJj",1181110410,Lando,"Queens, NY",147,147,1373,335,False
4712,Thu Dec 13 01:39:27 +0000 2018,1073029600282738688,"RT @NIKE_manfuckman: 不要點這個影片
#台北NIKE哥
#台灣白襪小哥哥
#WhiteSocks
#白短襪 https://t.co/51dDUloI3L",3051474750,Xiaoyehaha,,8,170,41,13,False
4713,Thu Dec 13 01:39:27 +0000 2018,1073029600584843264,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,1020887324207575040,mchera🇮🇹,"Roma, Lazio",62,184,2861,4151,False
4714,Thu Dec 13 01:39:29 +0000 2018,1073029610445647877,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",2477151169,H2,,5,18,23,0,False
4715,Thu Dec 13 01:39:30 +0000 2018,1073029612710608903,Nike SB Dunk Low Pro Reese Forbes Hunter Burlap Brown Orange 304292-281 sz 11.5 https://t.co/nBBL0Upy2H,3219433627,Kyle,,156,0,1866168,3,False
4716,Thu Dec 13 01:39:30 +0000 2018,1073029613704507395,Vans with a Nike slogan? https://t.co/yH3ee0iZx0,2959595405,WATTSETCALLD,"Phoenix, AZ",180,510,3946,8727,False
4717,Thu Dec 13 01:39:31 +0000 2018,1073029615902445568,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",972434372,Alex flores,,40,186,161,112,False
4718,Thu Dec 13 01:39:32 +0000 2018,1073029623863173120,"RT @CopAlert_: 🚨GIVEAWAY🚨

@tron_io x1 SS19 Renew
@CopAlert_ x1 Month
@hypeallyio x1 Month
@StormCopBot x1 SS19 Copy
@GrailedProxies x5 (x2…",703791450,Tommy K,,3,20,113,0,False
4719,Thu Dec 13 01:39:33 +0000 2018,1073029626249834496,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",3156559730,Yeszir!,,106,110,1654,1491,False
4720,Thu Dec 13 01:39:34 +0000 2018,1073029631475888128,"RT @904Skrilla: Nike Air Jordan 1 “Sports Illustrated” 🔥 

MEN AND KID SIZES IN EARLY AND READY TO SHIP.

Serious inquires DM me for inform…",1072860894189797377,Sneaks,,2,22,5,11,False
4721,Thu Dec 13 01:39:36 +0000 2018,1073029637159174149,Dois*,987423316397916161,MARLLIN.,Oh AFRONTE Bb😝,604,728,10606,11879,False
4722,Thu Dec 13 01:39:37 +0000 2018,1073029644012576768,RT @warriors: #WallpaperWednesday x Town Gold: Nike NBA Earned Edition https://t.co/vL6BNOOhrZ,952312434202591232,3pointsport,3 point (San Francisco/Oakland/San Jose) CA,188,617,4351,5825,False
4723,Thu Dec 13 01:39:38 +0000 2018,1073029647703662594,They tuff,169261575,IG trevgusto,brooklyn ,337,438,28067,1541,False
4724,Thu Dec 13 01:39:41 +0000 2018,1073029657904189447,RT @mxthxz: melhor a gente ir com calma... mas os nossos pivetes vão usar nike ou adidas?,1584387031,Pique Sarradeira,Aldeia da folha,1228,639,15205,88,False
4725,Thu Dec 13 01:39:41 +0000 2018,1073029658663403520,RT @fka_nerdferg: Ok so which one is you?! https://t.co/Tsjad6P6Im,3326041341,alfy 🤠,,42,212,1113,4478,False
4726,Thu Dec 13 01:39:43 +0000 2018,1073029668012470273,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",198762229,Boostallmity,Wash. DC,31,69,2741,298,False
4727,Thu Dec 13 01:39:44 +0000 2018,1073029670944288769,@StruggleFaceTom Will you take Jorge into your heart? He fights to absolve all of our sins dawg. Strap on dem Nike’… https://t.co/CsXq1mmQ8L,20959854,The Other Heff©,Location Location Location!,280,1258,6525,12111,False
4728,Thu Dec 13 01:39:44 +0000 2018,1073029671204179968,"RT @City_Watch: Premier League chiefs are in talks with Manchester City, Nike and Sky Sports about an anti-racism campaign before this week…",2191955202,Citizen Sainaa,ulaanbaatar,780,554,14940,29309,False
4729,Thu Dec 13 01:39:46 +0000 2018,1073029681488822273,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,543126871,NoLimitSlappy ++,ig: @nolimitslappy,521,573,19563,5457,False
4730,Thu Dec 13 01:39:49 +0000 2018,1073029693341880321,"Chegando no banheiro disse: caraca to parecendo um traveco, Karol. Mas um traveco muito lindo. Minha sobrancelha tá… https://t.co/kVGtASzQ0t",3331983665,Kaka 🌈💕🤰🏽,"Nova Iguaçu, Brasil",496,432,15618,5166,False
4731,Thu Dec 13 01:39:49 +0000 2018,1073029694193192961,"RT @fashionsnap: ナイキ×オフ-ホワイト「THE TEN エア フォース 1」最新モデルの国内発売が決定、ブラックと蛍光イエローの2色をアトモスが公開
https://t.co/9Q3zq2Ooxh https://t.co/ERFDrRUmN0",821671784378417154,まち,🐊！けいじさんとほくとさんと翔平さん！🐷🐒,354,246,21851,12695,False
4732,Thu Dec 13 01:39:50 +0000 2018,1073029695996710912,Yessir Lil bro👀 @JalenRomande,2968245584,Gianni Hunt,,1534,306,7439,1850,False
4733,Thu Dec 13 01:39:51 +0000 2018,1073029702191845376,"RT @Twolves_PR: #Twolves unveil Nike NBA Earned Edition uniform. The uniform, which will be worn once at home (Dec. 28) and five times on t…",1932409104,Jeff The Wolves Engerizer 🏀🐺,Area TC,524,783,32014,48793,False
4734,Thu Dec 13 01:39:52 +0000 2018,1073029705605894145,lakers better get them minneapolis joints back next year,1070101104124342272,Des,,22,37,77,68,False
4735,Thu Dec 13 01:39:52 +0000 2018,1073029706369433601,@CandaceDBuckner Every night.... And why is oubre wearing nike's,70762088,sMs,POTOMAC,98,314,7003,2554,False
4736,Thu Dec 13 01:39:53 +0000 2018,1073029708818857984,"RT @nabucodonosor96: aí. vou ter q mandar a real p vcs esses tênis aí da Nike, Balenciaga e da empresa lá do Kanye West q vcs gosta: não te…",4709619495,le dimiscosta,"São Paulo, Brasil",578,573,9077,8550,False
4737,Thu Dec 13 01:39:53 +0000 2018,1073029709112446976,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,2632996977,Sean,"Leicester, MA",302,372,4248,23630,False
4738,Thu Dec 13 01:39:53 +0000 2018,1073029709389328384,"RT @Exclucity: OFF WHITE x NIKE AIR FORCE 1 TWITTER RAFFLE: FOLLOW @exclucity, favourite our OFF WHITE x Nike Air Force 1 Tweet, TAG 3 FRIE…",707726581595291648,JSTKCKS,USA,26,180,268,115,False
4739,Thu Dec 13 01:39:54 +0000 2018,1073029715668000768,"RT @asia4ctghv: ＜プレゼント企画＞
NIKE MA-1 alpha  ブラック

応募方法→Follow &amp; RTのみ！

#NIKE
#MA-1 https://t.co/VVKCJIYnwU",1052398146188337154,とっすいすい,,124,354,252,118,False
4740,Thu Dec 13 01:39:55 +0000 2018,1073029717920546816,Só Nike 😍🤤,2914722333,Catra Jr.,"Curicica, Rio de Janeiro",1459,637,42799,5088,False
4741,Thu Dec 13 01:39:57 +0000 2018,1073029727089090561,RT @warriors: #WallpaperWednesday x Town Gold: Nike NBA Earned Edition https://t.co/vL6BNOOhrZ,702019492822421505,Gerard,The Valley,226,176,6502,18212,False
4742,Thu Dec 13 01:40:01 +0000 2018,1073029743325429762,"RT @SneakerNews: The Off-White Nike Air Force 1 Lows will also release in kids sizes
https://t.co/71wNC1K3uI https://t.co/1uJkpIUoEj",3275863578,B.D.,"Katy, TX",148,140,13870,11217,False
4743,Thu Dec 13 01:40:01 +0000 2018,1073029744717897728,"Kyrie Irving Debuts The Nike Kyrie 5 PE ""Neon Blends"" https://t.co/vszAUKqClf https://t.co/02XHG97DQL",302135567,Sneaker Bar Detroit,"Detroit, MI",25530,135,107146,10774,False
4744,Thu Dec 13 01:40:03 +0000 2018,1073029751445442565,Saya suka video @YouTube https://t.co/AAXDYvEDmC IS MYSTERYBRAND RIGGED OR LEGIT?! UNBOXING A * $600 * PAIR OF NIKE SHOES,1064379758668988416,Bunda Meilys,"Ciamis, Indonesia",7,122,490,121,False
4745,Thu Dec 13 01:40:06 +0000 2018,1073029765630713857,RT @quartel24: melhor a gente ir com calma... mas os nossos pivetes vão usar nike ou adidas?,778060688677822464,Jjuliana♐️,Na casa do caralhooo,457,388,9318,5962,False
4746,Thu Dec 13 01:40:04 +0000 2018,1073029757531373569,"To all my warrior fans, a lot of Warrior jerseys for like $40 at the Nike clearance store. Curry, Durant in the away color",932431783,James Micael,,325,557,31592,13203,False
4747,Thu Dec 13 01:40:12 +0000 2018,1073029788217020416,"@IamEthylGabison, @TRVSBLCK @HairRejuvClinic TORONTO, 11.5 US",837553772,bradly paitim,"Toronto, Ontario",2,34,81,22,False
4748,Thu Dec 13 01:40:12 +0000 2018,1073029791933190144,RT @brkicks: .@KyrieIrving will wear the player exclusive Nike Kyrie 5 “Neon Blends” tonight against the Wizards. https://t.co/sKXv4JyLZA,412534713,ClarkKentSenior,One Piece ,147,350,6122,4419,False
4749,Thu Dec 13 01:40:14 +0000 2018,1073029798576963584,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",706847659710021632,Matt Harmon,"Missouri, USA",172,781,2875,3369,False
4750,Thu Dec 13 01:40:15 +0000 2018,1073029804021014528,RT @fullress: 【プレゼント 各1名】ナイキ エア ジョーダン/アディダス オリジナルス イージーブースト (NIKE AIR JORDAN/adidas Originals YEEZY BOOST) https://t.co/bduAKpygPr https://…,835696878301786112,︎__Nagayoshi 👼🐼🐲☀🔝,MADEINJAPAN,348,290,78,10743,False
4751,Thu Dec 13 01:40:17 +0000 2018,1073029810874695680,"Yeezy 700 Mauve
Sz 12
$299
DS
•
•
•
•
#hypebeast #follow4follow #like4likes #followforfollow #likeforlike… https://t.co/m4svIntg6g",1006293299643277313,Leveled Up,"Orange Park, FL",17,0,909,0,False
4752,Thu Dec 13 01:40:18 +0000 2018,1073029814137864192,"RT @MCityFrance: 🗞 Les dirigeants de la Premier League sont en pourparlers avec Manchester City, Nike et Sky Sports au sujet d'une campagne…",942097728112418817,PK,Senegal,34,418,47,489,False
4753,Thu Dec 13 01:40:19 +0000 2018,1073029820286676994,Nike unveils “Earned Edition” jersey for the Raptors https://t.co/nYa07A2LvF https://t.co/LQ491JmPFI,4869806055,Zesty NBA Raptors,"Toronto, Ontario",2825,1232,8809,34065,False
4754,Thu Dec 13 01:40:20 +0000 2018,1073029821737959424,"RT @SBDetroit: Kyrie Irving Debuts The Nike Kyrie 5 PE ""Neon Blends"" https://t.co/vszAUKqClf https://t.co/02XHG97DQL",15245153,Air Aori 1 Retro High OG,"Rio de Janeiro, Brazil",8362,2712,41380,29204,False
4755,Thu Dec 13 01:40:20 +0000 2018,1073029821939269633,DSMNY Nike Air FOG Instore https://t.co/HirCbc753E via @linkzclub,274252760,Geno,414 ✈️ 228,1745,1406,34050,3567,False
4756,Thu Dec 13 01:40:22 +0000 2018,1073029831753781249,"RT @dropssupreme: ENTER IN A NEW FREE GIVEAWAY 🔥

➡️ follow @solezeroio + @dropssupreme 
➡️ RETWEET + LIKE this post

To try to win a free…",2251277894,Dorian Moreno,"Los Angeles, CA",329,324,4063,17814,False
4757,Thu Dec 13 01:40:24 +0000 2018,1073029838275891200,"RT @CopAlert_: 🚨GIVEAWAY🚨

@tron_io x1 SS19 Renew
@CopAlert_ x1 Month
@hypeallyio x1 Month
@StormCopBot x1 SS19 Copy
@GrailedProxies x5 (x2…",3251757564,Impact,Canada,168,698,602,649,False
4758,Thu Dec 13 01:40:26 +0000 2018,1073029848061235200,RT @DaOtherHeff: @StruggleFaceTom Will you take Jorge into your heart? He fights to absolve all of our sins dawg. Strap on dem Nike’s we fi…,3284736204,StruggleFace,S'free Cunsh,1558,551,105675,139449,False
4759,Thu Dec 13 01:40:26 +0000 2018,1073029849978159114,"RT @undercovermvp: ""FLASH GIVEAWAY""

DSMLA - NIKE FEAR OF GOD
- 200 ENTRIES

TO ENTER:
  - Follow: 
    @undercovermvp 
  - Retweet 

Winne…",941988484633554945,Cosmin M,"Bucharest, Romania",18,213,93,113,False
4760,Thu Dec 13 01:40:27 +0000 2018,1073029851337056256,Gostei de um vídeo @YouTube https://t.co/ZoAFZ937o9 NIKE VS ADIDAS ft BANHEIRISTAS ‹ PORTUGA ›,907795160561602561,NoobPvP,Brasil,6,42,355,169,False
4761,Thu Dec 13 01:40:27 +0000 2018,1073029852012388352,"To get BNB NIKE - One of the best NIKE sneaker bots

Go to https://t.co/gm68yI8M1n

KAWS, AIR JORDAN, SNKRS, OVO… https://t.co/vxdcC4Lgyd",790516302477660160,SNEAKER BOTS MARKET,,2437,4684,3,188,False
4762,Thu Dec 13 01:40:29 +0000 2018,1073029861743173637,"RT @ubiqlife: 1. *Retweet*
2. Click Link
3. Fill out every field! 
4. Wait for email 😎

Nike Fear of God 1 “Black”
Link: https://t.co/QzJcZ…",298776342,Jugg Man,DMV,280,310,18878,2031,False
4763,Thu Dec 13 01:40:29 +0000 2018,1073029862686785536,"simmmm nike bonito só sb, cortez e force o resto nenhum presta",4709619495,le dimiscosta,"São Paulo, Brasil",579,574,9077,8550,False
4764,Thu Dec 13 01:40:30 +0000 2018,1073029867178909697,where did i put MY SCHOOL BAG YANG NIKE TU😫😫😫tertinggal dekat school ke doooooooo,3232502185,🐼penelope,,271,218,9475,8226,False
